16657,8197
16662,19705
16672,13118
16676,17661
16680,19859
16699,7420
16702,14770
16711,2114
16714,6979
16717,4662
16720,9639
16722,14672
16724,17703
16725,19600
16733,7714
16749,2394
16751,5460
16758,17227
16759,1610
16764,6342
16766,17759
16768,12656
16771,6447
16777,413
16785,14777
16789,2688
16790,2737
16803,17472
16829,10780
16839,5005
16842,18256
16847,7238
16851,14896
16853,5964
16859,13846
16884,7203
16896,15771
16907,2646
16912,7098
16918,1211
16923,16996
16924,17745
16928,15491
16946,18074
16947,16415
16961,3003
16975,7875
16990,8715
16998,14525
17001,13734
17008,16212
17016,2401
17035,3276
17037,18774
17041,17388
17047,2492
17059,8463
17063,19194
17069,10822
17073,266
17091,11018
17092,8526
17093,1631
17105,14413
17108,19138
17123,6013
17132,6762
17133,2562
17134,7217
17172,9933
17191,11998
17194,3353
17203,2548
17215,15330
17229,7644
17236,17514
17243,6524
17244,210
17245,17906
17262,8505
17264,15505
17265,4837
17293,16247
17295,14504
17296,19180
17305,10745
17306,10794
17333,10591
17351,2765
17360,4795
17367,1680
17368,3360
17376,19173
17381,3549
17383,18263
17392,16338
17398,18480
17410,3129
17411,8078
17425,19327
17428,18144
17432,11179
17439,1386
17440,19495
17443,3444
17451,9282
17452,1113
17456,2786
17461,2443
17465,3374
17466,12376
17489,18550
17495,4410
17496,7490
17498,3563
17500,12908
17502,15001
17505,3577
17510,10367
17535,8561
17537,252
17539,7749
17545,3591
17548,12957
17549,16905
17562,16618
17563,3332
17576,9996
17577,19047
17582,10976
17583,19992
17590,5621
17591,10542
17599,1498
17601,16548
17621,8302
17625,1302
17626,12537
17628,15337
17633,11858
17636,19754
17642,11606
17648,6888
17650,18788
17659,14098
17662,13951
17664,2254
17666,4438
17677,19817
17690,17528
17692,9842
17715,4711
17718,9520
17720,1169
17723,9023
17728,11767
17734,9093
17737,12327
17753,3801
17757,2751
17774,13202
17776,3822
17784,7063
17796,3164
17800,7679
17804,9849
17807,17129
17831,7210
17835,14952
17845,5047
17863,13965
17873,7560
17882,6363
17884,12873
17885,18844
17886,2499
17898,14679
17899,4144
17907,5376
17913,14301
17914,4088
17921,16345
17922,10990
17926,8610
17930,8421
17943,17346
17944,15225
17969,8176
17980,14651
17988,7763
17990,13979
17993,9709
17997,14175
18011,2569
18012,12460
18019,17941
18020,8757
18022,18809
18047,19299
18050,4032
18053,11669
18069,5922
18073,5103
18088,15239
18097,10318
18103,13510
18126,15148
18127,18039
18129,14147
18132,14693
18135,16975
18151,364
18155,11690
18158,4319
18174,805
18175,12663
18177,5978
18186,13860
18199,4774
18201,2387
18202,10836
18205,16562
18211,19502
18213,16065
18226,896
18228,833
18240,13727
18249,6685
18250,6734
18253,16765
18255,13034
18270,4081
18271,12250
18287,9863
18290,9667
18293,2023
18294,6832
18326,15925
18331,16016
18332,19404
18333,9156
18334,9219
18338,19943
18339,1246
18357,6216
18358,15344
18362,10577
18368,15057
18369,13594
18385,11886
18392,13776
18395,16282
18398,2436
18402,8218
18408,16520
18410,13328
18411,14189
18417,14861
18425,1876
18431,6125
18434,19117
18437,2926
18440,15484
18444,1491
18445,2184
18456,16450
18464,16583
18466,15764
18476,16121
18485,11137
18491,112
18497,1603
18512,16135
18519,8414
18523,7014
18532,16835
18538,18571
18547,15085
18578,6790
18584,525
18588,12838
18596,15246
18598,16142
18602,11781
18604,15645
18608,10346
18611,1554
18616,742
18617,10570
18623,14987
18627,13349
18639,847
18642,8001
18645,12075
18646,9079
18656,3619
18657,5929
18659,17549
18682,17654
18683,15008
18684,2667
18686,259
18692,12775
18693,10563
18726,17738
18730,17017
18732,3290
18734,15750
18758,7658
18765,17276
18768,7861
18769,2345
18771,1967
18806,8603
18813,7497
18827,13524
18829,2793
18833,10143
18847,19712
18848,4431
18868,15995
18897,13972
18898,19257
18905,10010
18908,13454
18909,18347
18917,3633
18920,17640
18921,9891
18922,9534
18924,12719
18930,13370
18942,3283
18943,4004
18950,3570
18954,12152
18956,14007
18960,9254
18965,11872
18967,1582
18972,15939
18982,7245
18985,19201
19002,18004
19022,8092
19026,6370
19028,14119
19038,574
19040,18424
19056,980
19062,16268
19064,15092
19065,2989
19068,11263
19075,10829
19083,13405
19089,13377
19103,7196
19113,5901
19128,7994
19135,12159
19140,6153
19154,15309
19182,16100
19185,6853
19190,14847
19208,2359
19213,10864
19214,1351
19223,4312
19236,119
19238,17283
19243,5880
19247,3703
19249,10157
19250,6748
19258,7189
19274,13538
19275,9205
19285,1946
19287,8568
19288,5131
19305,700
19306,8771
19308,11144
19309,11704
19322,8932
19332,154
19335,3430
19341,19236
19345,756
19355,6489
19359,16982
19360,6818
19377,12026
19384,9975
19389,17353
19397,9779
19398,10255
19406,1589
19408,3913
19411,7364
19413,8085
19414,6468
19420,8743
19421,18389
19422,14616
19438,18277
19440,7056
19447,16947
19463,19558
19468,10122
19470,8680
19476,6874
19481,2373
19490,4473
19492,9303
19503,19453
19511,2191
19518,18508
19533,504
19537,12831
19544,10416
19546,14553
19551,18025
19554,16429
19562,6454
19581,3381
19582,3087
19588,2450
19592,16009
19596,1575
19601,1659
19611,8309
19618,2282
19624,4844
19636,15099
19641,14854
19657,2849
19663,5418
19665,8477
19677,14245
19682,1568
19693,10605
19701,19446
19713,15526
19722,2632
19732,3157
19738,1953
19749,19068
19765,1638
19770,12481
19784,13209
19792,1519
19798,973
19799,8974
19809,8575
19833,19768
19843,5271
19844,17171
19851,12166
19856,18361
19866,3479
19867,6069
19874,17234
19877,2702
19882,12054
19889,5236
19914,11802
19921,19334
19925,8435
19927,7742
19931,3731
19949,10913
19963,19250
19970,3815
19971,12012
19978,10612
19982,539
19992,16688
